Region	KKindex	KKx	KKy	Signal	LMpval	LMq	LMI	geometry
11:110780000-114760000	211	-0.34087265584935217	0.015713777230681604	-3.7506204405055246	0.1388172236555269	2	-0.1760773295711407	POLYGON ((-0.3108901454503558 0.009615277021583, -0.3115952600107508 0.0067185009508166, -0.3266659789189978 -0.0047212528542858, -0.3872151866349741 0.0078346361782923, -0.3827898305085958 0.0257801234465012, -0.3312856566168295 0.0541121031503334, -0.3108901454503558 0.009615277021583))
11:110780000-114760000	212	-0.3478269047437313	-0.017822220078773942	-3.7506204405055246	0.49013019739605207	2	-0.0001853484224803324	POLYGON ((-0.4110849142028162 -0.0274030951663781, -0.4105842251823022 -0.0252721239469438, -0.3872151866349741 0.0078346361782923, -0.3266659789189978 -0.0047212528542858, -0.332217771108635 -0.0385441157825933, -0.4110849142028162 -0.0274030951663781))
11:110780000-114760000	213	-0.3108034443217041	-0.023899368510591705	-3.7506204405055246	0.25557488850223	3	0.12630701292139104	POLYGON ((-0.332217771108635 -0.0385441157825933, -0.3266659789189978 -0.0047212528542858, -0.3115952600107508 0.0067185009508166, -0.2880028277147503 -0.0208074658748658, -0.2939149623600314 -0.0456080256057838, -0.3080355722529718 -0.0535100215041668, -0.3247145786440711 -0.0490058201802734, -0.332217771108635 -0.0385441157825933))
11:110780000-114760000	214	-0.3529560621411331	-0.05413145999030464	-3.7506204405055246	0.2891942161156777	3	0.13180663386375444	POLYGON ((-0.395397704655151 -0.1038702169071208, -0.4001839608569518 -0.0993505106416196, -0.4044914908699652 -0.0943724409009794, -0.4082766313620866 -0.0889864679516796, -0.4115010142091547 -0.0832471867761994, -0.4141319554139233 -0.0772127736702928, -0.4161427864078104 -0.0709443965382345, -0.4175131243771789 -0.0645055948635908, -0.4182290788739829 -0.0579616356404451, -0.4182833926164691 -0.0513788517936927, -0.4176755150527043 -0.0448239697945138, -0.4164116079412519 -0.0383634332866604, -0.4161133231347935 -0.037377968706367, -0.4172810477836838 -0.0381892789939709, -0.4110849142028162 -0.0274030951663781, -0.332217771108635 -0.0385441157825933, -0.3247145786440711 -0.0490058201802734, -0.3815861545919962 -0.1156554907394608, -0.395397704655151 -0.1038702169071208))
11:110780000-114760000	215	-0.32533296201482353	-0.07770200765498478	-3.7506204405055246	0.07981840363192737	3	0.33051559793390634	POLYGON ((-0.3153535116087312 -0.1423212581033625, -0.3215616594122892 -0.1429784523773954, -0.3278041863603967 -0.1430405874463428, -0.3340241856601173 -0.1425070968877395, -0.3401649558802581 -0.1413828439944482, -0.3461705178408663 -0.1396780774409463, -0.3519861249186909 -0.1374083378565448, -0.3575587621166755 -0.1345943161572182, -0.3628376293479684 -0.1312616649274875, -0.3677746045288414 -0.1274407645718009, -0.3815861545919962 -0.1156554907394608, -0.3247145786440711 -0.0490058201802734, -0.3080355722529718 -0.0535100215041668, -0.294810005073504 -0.1391486291543574, -0.3153535116087312 -0.1423212581033625))
11:110780000-114760000	216	-0.28424594894436905	-0.07135674975697459	-3.7506204405055246	0.1853962920741585	3	0.2021164568103707	POLYGON ((-0.2770199190738074 -0.1364012237028516, -0.294810005073504 -0.1391486291543574, -0.3080355722529718 -0.0535100215041668, -0.2939149623600314 -0.0456080256057838, -0.2631094320545365 -0.0580906474553969, -0.2578607084856062 -0.1350953105789273, -0.2770199190738074 -0.1364012237028516))
11:110780000-114760000	217	-0.24036830335354092	-0.06836600058387188	-3.7506204405055246	0.496730065398692	3	0.011842019864820693	POLYGON ((-0.219876864540103 -0.1304573678926448, -0.2251313249283733 -0.1319511517387508, -0.2304921379654408 -0.1330011173250422, -0.2359218856901921 -0.1335999359923759, -0.2578607084856062 -0.1350953105789273, -0.2631094320545365 -0.0580906474553969, -0.2418186827058078 -0.0403976562929642, -0.2233881263084704 -0.0455592188828783, -0.1977769588008683 -0.1231639407083751, -0.219876864540103 -0.1304573678926448))
11:110780000-114760000	218	-0.19616849187507138	-0.05377914621533265	-3.7506204405055246	0.10621787564248715	2	-0.2718158236317892	POLYGON ((-0.1545667126547644 -0.1042224701008842, -0.1594156682145435 -0.1078574867214536, -0.1645803428260394 -0.1110279523039662, -0.170016370206383 -0.1137066314883185, -0.1756770530616335 -0.1158705135241055, -0.1977769588008683 -0.1231639407083751, -0.2233881263084704 -0.0455592188828783, -0.1959023190357863 -0.0230724785662317, -0.1492681024820334 -0.0699916202872032, -0.1529374659492796 -0.1027467469142677, -0.1545667126547644 -0.1042224701008842))
11:110780000-114760000	219	-0.16519459973643946	-0.02299334876627322	-3.7506204405055246	0.008079838403231935	2	-0.41202457390276365	POLYGON ((-0.1959023190357863 -0.0230724785662317, -0.1943858518199756 -0.0070015143078556, -0.1773110732768858 0.0095067567717196, -0.1380404128952155 -0.018243867086103, -0.1334321608410832 -0.0451314624204715, -0.1492681024820334 -0.0699916202872032, -0.1959023190357863 -0.0230724785662317))
11:110780000-114760000	220	-0.12890119208625453	0.010430333575531128	-3.7506204405055246	0.00023999520009599807	2	-0.5483853772570979	POLYGON ((-0.1040804209820156 0.0101996245889939, -0.1334332859610593 -0.0117712236477894, -0.1379323524058932 0.0296118636762275, -0.1098468023191678 0.0239706947874676, -0.1040804209820156 0.0101996245889939))
11:110780000-114760000	221	-0.08682953948749254	0.028047061169842413	-3.7506204405055246	0.00023999520009599807	2	-0.5949425462442514	POLYGON ((-0.0680405085198281 -0.0105507965184763, -0.1040804209820156 0.0101996245889939, -0.1098468023191678 0.0239706947874676, -0.1001580080241362 0.0456966168188374, -0.0743528562416099 0.0453108480400288, -0.0636115462448439 0.0105259322566994, -0.0680405085198281 -0.0105507965184763))
11:110780000-114760000	222	-0.03530509602487712	0.01721996277285324	-1.5508416728469991	0.0005599888002239956	1	0.7685824763007273	POLYGON ((0.0166980986890232 -0.0224146773600656, 0.0123730485867112 -0.0275241037087964, 0.0075482444006781 -0.032164530474413, 0.0022742588957572 -0.036287317504384, -0.0033936269221518 -0.0398492504565547, -0.0093960032520459 -0.0428129937644242, -0.0128938598434894 -0.0441145189182158, -0.0128409093540145 -0.0441755293849579, -0.057756021341862 -0.0314690288744866, -0.060310751908718 -0.0294497718367891, -0.0680405085198281 -0.0105507965184763, -0.0636115462448439 0.0105259322566994, -0.0345752404660826 0.0369771467815662, 0.0207558734468103 -0.0170906161316381, 0.0166980986890232 -0.0224146773600656))
11:110780000-114760000	223	-0.008813523871759224	0.05197860774441978	-3.7506204405055246	0.0009799804003919922	2	-0.5409430473278221	POLYGON ((-0.0346098090882772 0.0550092820853194, -0.0373177007308604 0.0638790767313716, -0.0340818013895766 0.0705101035880286, -0.0194012343775191 0.0750436925190087, 0.0110963220358075 0.0532108477218734, 0.0170026109976139 0.0324947650503292, -0.0346098090882772 0.0550092820853194))
11:110780000-114760000	224	0.028662539340713434	0.06266327540061856	-3.7506204405055246	0.01367972640547189	2	-0.5551153426150232	POLYGON ((0.0818473885178326 0.0246289648780798, 0.0779552937592532 0.0197044425399444, 0.0736089315259618 0.0151758161250618, 0.0688483566093608 0.0110848201177323, 0.0637174410626773 0.0074691559295982, 0.0582634698890692 0.004362144454562, 0.0525367052769942 0.0017924189932643, 0.0465899233987174 -0.0002163386229634, 0.0369698027767303 -0.0029590971426007, 0.0170026109976139 0.0324947650503292, 0.0110963220358075 0.0532108477218734, 0.0264329682807657 0.0889477233289435, 0.0935295840145635 0.0409646312018604, 0.0818473885178326 0.0246289648780798))
11:110780000-114760000	225	0.05202693033417523	0.09533460804817986	-3.7506204405055246	0.07251854962900742	2	-0.40877202024877446	POLYGON ((0.1103657034661371 0.1248612825709787, 0.1129991592545794 0.1189486771468261, 0.115035134689786 0.1128046722380851, 0.1164536787982768 0.1064894743074051, 0.1172408909526674 0.1000649673757116, 0.1173890570869904 0.093594106607001, 0.1168967252885332 0.0871403013967683, 0.1157687200254524 0.0807667940093198, 0.1140160948707429 0.074536039852841, 0.1116560241858322 0.0685090954650418, 0.1087116348252155 0.0627450202066429, 0.1052117795112944 0.0573002975256411, 0.0935295840145635 0.0409646312018604, 0.0264329682807657 0.0889477233289435, 0.0211795685019069 0.0995516095579215, 0.102376092082972 0.1406471485185683, 0.1103657034661371 0.1248612825709787))
11:110780000-114760000	226	0.036047707567844985	0.12690633994335898	-0.8844780084660695	0.12011759764804704	1	0.613728298453684	POLYGON ((0.0606385520955926 0.1874912169699731, 0.0667018598807541 0.184660646318683, 0.0724441175879385 0.1812251975948878, 0.0778051848398868 0.1772208512774932, 0.0827289135806454 0.1726895460795428, 0.0871637361308988 0.1676787397115709, 0.0910632052716524 0.1622409118428484, 0.0943864806998069 0.1564330144661578, 0.102376092082972 0.1406471485185683, 0.0211795685019069 0.0995516095579215, 0.0095584664106696 0.105997453472877, 0.0083859268940595 0.1086055959125571, 0.0432668216402849 0.1945422426346246, 0.0606385520955926 0.1874912169699731))
11:110780000-114760000	227	0.0013042466572295082	0.141008391272662	-1.4288732158229185	0.01739965200695986	1	0.7283412876493877	POLYGON ((-0.0092562532383573 0.2055352291067999, -0.003329185678256 0.206229310184544, 0.0026364774569006 0.2063801139057258, 0.0085910433729555 0.2059863841051703, 0.0144849117133924 0.205051400474253, 0.0202689877204964 0.2035829512417186, 0.0258950911849772 0.2015932682992762, 0.0432668216402849 0.1945422426346246, 0.0083859268940595 0.1086055959125571, -0.0164400908668363 0.1237432820708071, -0.0292896191714282 0.2022565567598261, -0.0092562532383573 0.2055352291067999))
11:110780000-114760000	228	-0.03876248520891229	0.13445104657871448	-1.388844916283982	0.0002799944001119978	1	1.1330400823313986	POLYGON ((-0.0435038393193051 0.199930249204304, -0.0292896191714282 0.2022565567598261, -0.0164400908668363 0.1237432820708071, -0.05329195117402 0.1075617516302085, -0.0566166079706729 0.1090898724399636, -0.0550091057351475 0.2001333909741034, -0.0435038393193051 0.199930249204304))
11:110780000-114760000	229	-0.07356430641792223	0.1350655220108438	-0.7712668832217022	0.006019879602407952	1	1.0234149260337597	POLYGON ((-0.1012408259045155 0.1943044216294731, -0.0957464387947415 0.1965731635046865, -0.0900687130093883 0.1983335354298013, -0.0842545758099158 0.1995709876648829, -0.0783520819187323 0.2002752924802424, -0.0724100163396525 0.200440628690168, -0.0550091057351475 0.2001333909741034, -0.0566166079706729 0.1090898724399636, -0.0813383234052508 0.1049756098185949, -0.119161273008765 0.185931956801763, -0.1012408259045155 0.1943044216294731))
11:110780000-114760000	230	-0.10940520062642138	0.11832059235542346	-0.6659388161501077	0.0007999840003199936	1	1.2752162341914888	POLYGON ((-0.148483865638409 0.1707428671992212, -0.1429563594393462 0.1744415037987323, -0.1370817201130146 0.1775594919740528, -0.119161273008765 0.185931956801763, -0.0813383234052508 0.1049756098185949, -0.0845573074135001 0.1012755999539773, -0.147177806004587 0.0957883995693092, -0.148652453578482 0.1706033085783729, -0.148483865638409 0.1707428671992212))
11:110780000-114760000	231	-0.10606210980598473	0.08016889397823856	-0.5972157836268436	0.0037999240015199696	1	0.975260039796055	POLYGON ((-0.147177806004587 0.0957883995693092, -0.0845573074135001 0.1012755999539773, -0.0850199121933696 0.0843558970394439, -0.1072039558068135 0.0589204492881614, -0.1522986872535671 0.078934154558199, -0.1523998263481685 0.0844244640704743, -0.147177806004587 0.0957883995693092))
11:110780000-114760000	232	-0.06423793512447072	0.0790253713514231	-0.9879421613002929	9.99980000399992e-05	1	1.1848686776532389	POLYGON ((-0.0373177007308604 0.0638790767313716, -0.0651742049024444 0.0571267517765625, -0.0850199121933696 0.0843558970394439, -0.0845573074135001 0.1012755999539773, -0.0813383234052508 0.1049756098185949, -0.0566166079706729 0.1090898724399636, -0.05329195117402 0.1075617516302085, -0.0340818013895766 0.0705101035880286, -0.0373177007308604 0.0638790767313716))
11:110780000-114760000	233	-0.02366257047800217	0.10006246075510437	-1.0825703551891754	0.002219955600887982	1	0.937678723587928	POLYGON ((-0.0340818013895766 0.0705101035880286, -0.05329195117402 0.1075617516302085, -0.0164400908668363 0.1237432820708071, 0.0083859268940595 0.1086055959125571, 0.0095584664106696 0.105997453472877, -0.0194012343775191 0.0750436925190087, -0.0340818013895766 0.0705101035880286))
11:110780000-114760000	234	0.005845508510917798	0.07245531021766481	-1.9301732705876993	0.0016799664006719867	1	0.5300916771409276	POLYGON ((-0.0194012343775191 0.0750436925190087, 0.0095584664106696 0.105997453472877, 0.0211795685019069 0.0995516095579215, 0.0264329682807657 0.0889477233289435, 0.0110963220358075 0.0532108477218734, -0.0194012343775191 0.0750436925190087))
11:110780000-114760000	235	-0.014840180017975897	0.03816306338926688	-1.5421388278311177	0.019359612807743846	1	0.5680491049501221	POLYGON ((0.0355574805992733 -0.0033617593166944, 0.0330904891065611 -0.0063103884240562, 0.0282829804147198 -0.0109859955357401, 0.0230218367642487 -0.0151445781276898, 0.0215033045779135 -0.0161099384588842, 0.0207558734468103 -0.0170906161316381, -0.0345752404660826 0.0369771467815662, -0.0346098090882772 0.0550092820853194, 0.0170026109976139 0.0324947650503292, 0.0369698027767303 -0.0029590971426007, 0.0355574805992733 -0.0033617593166944))
11:110780000-114760000	236	-0.05431470277943148	0.03808738849881898	-0.5441936725110397	0.00041999160016799666	1	1.3662365247736241	POLYGON ((-0.0345752404660826 0.0369771467815662, -0.0636115462448439 0.0105259322566994, -0.0743528562416099 0.0453108480400288, -0.0651742049024444 0.0571267517765625, -0.0373177007308604 0.0638790767313716, -0.0346098090882772 0.0550092820853194, -0.0345752404660826 0.0369771467815662))
11:110780000-114760000	237	-0.08630791662641402	0.06293987220794571	-0.7265152409256644	0.000999980000399992	1	1.1025887894506086	POLYGON ((-0.0850199121933696 0.0843558970394439, -0.0651742049024444 0.0571267517765625, -0.0743528562416099 0.0453108480400288, -0.1001580080241362 0.0456966168188374, -0.1072039558068135 0.0589204492881614, -0.0850199121933696 0.0843558970394439))
11:110780000-114760000	238	-0.12219496425857311	0.04381846664891329	-3.7506204405055246	0.00021999560008799824	2	-0.5541948983229883	POLYGON ((-0.1522986872535671 0.078934154558199, -0.1072039558068135 0.0589204492881614, -0.1001580080241362 0.0456966168188374, -0.1098468023191678 0.0239706947874676, -0.1379323524058932 0.0296118636762275, -0.1669618934148383 0.0466193621998519, -0.1522986872535671 0.078934154558199))
11:110780000-114760000	239	-0.14263050256603807	0.008937717048236619	-0.4448628396024826	0.0032199356012879744	1	1.1015197619945483	POLYGON ((-0.1701882320106196 0.0440245130493085, -0.1669618934148383 0.0466193621998519, -0.1379323524058932 0.0296118636762275, -0.1334332859610593 -0.0117712236477894, -0.1380404128952155 -0.018243867086103, -0.1773110732768858 0.0095067567717196, -0.1701882320106196 0.0440245130493085))
11:110780000-114760000	240	-0.11085441193191276	-0.013680010070192173	-0.3338139032115713	0.0029199416011679766	1	1.2159332942516168	POLYGON ((-0.060310751908718 -0.0294497718367891, -0.1334321608410832 -0.0451314624204715, -0.1380404128952155 -0.018243867086103, -0.1334332859610593 -0.0117712236477894, -0.1040804209820156 0.0101996245889939, -0.0680405085198281 -0.0105507965184763, -0.060310751908718 -0.0294497718367891))
11:110780000-114760000	241	-0.09994291070359076	-0.06455873000950482	-0.2090995027056561	0.045999080018399634	1	0.8982609816527773	POLYGON ((-0.132005196309881 -0.1215433489923364, -0.1372184875407491 -0.1182780778310758, -0.1421018502093945 -0.1145373332179159, -0.1466120613542758 -0.1103542247274515, -0.15070920080233 -0.105765777325813, -0.1529345407690516 -0.1027440973730577, -0.1529374659492796 -0.1027467469142677, -0.1492681024820334 -0.0699916202872032, -0.1334321608410832 -0.0451314624204715, -0.060310751908718 -0.0294497718367891, -0.057756021341862 -0.0314690288744866, -0.1031263090817731 -0.1121060923623449, -0.1232321587790579 -0.1264794815833554, -0.132005196309881 -0.1215433489923364))
11:110780000-114760000	242	-0.0641392965936003	-0.08470356420902403	-0.5387732385483126	0.008079838403231935	1	1.3143335616819931	POLYGON ((-0.0127154874736955 -0.0443200426375041, -0.0090059070420538 -0.0495532254414497, -0.0058269601250049 -0.0551247140878455, -0.0052040273378624 -0.0565182950288889, -0.0352224038964239 -0.100100287799041, -0.1031263090817731 -0.1121060923623449, -0.057756021341862 -0.0314690288744866, -0.0128409093540145 -0.0441755293849579, -0.0127154874736955 -0.0443200426375041))
11:110780000-114760000	243	-0.05710677407021141	-0.1244789695243525	-0.5858875326882569	0.015739685206295873	1	1.2751026471472995	POLYGON ((-0.0896892486800231 -0.1811677630131788, -0.09503305404471 -0.177740909464743, -0.1000193556716547 -0.1738119939523894, -0.1046011512851175 -0.1694180515341803, -0.1087352515963391 -0.164600500742041, -0.1123826874178732 -0.1594047531590772, -0.1155090769980625 -0.1538797853572734, -0.1180849501130593 -0.1480776772306076, -0.1200860258614101 -0.1420531210753837, -0.1214934415426332 -0.1358629060453277, -0.1231436840319893 -0.1265292617285962, -0.1232321587790579 -0.1264794815833554, -0.1031263090817731 -0.1121060923623449, -0.0352224038964239 -0.100100287799041, -0.0313237049327828 -0.163819925808949, -0.0536304168050952 -0.1777162138705969, -0.0851542343190151 -0.1834890559000932, -0.0896892486800231 -0.1811677630131788))
11:110780000-114760000	244	-0.01052917381590592	-0.12162910961441206	-3.7506204405055246	0.00021999560008799824	2	-0.8377572383504515	POLYGON ((-0.0051920715223787 -0.0565450417292338, -0.0009705886003055 -0.0569462648439946, 0.01811277830807 -0.0597663323509466, 0.0029888332446998 -0.1621099081819906, 0.002305138102468 -0.1625380838365925, -0.0313237049327828 -0.163819925808949, -0.0352224038964239 -0.100100287799041, -0.0052040273378624 -0.0565182950288889, -0.0051920715223787 -0.0565450417292338))
11:110780000-114760000	245	0.027637560000845163	-0.12726924462831612	-0.09731558688767078	0.00033999320013599726	1	2.3722024039770404	POLYGON ((0.0371961452164456 -0.0625863998578987, 0.0435263178090067 -0.063843821222308, 0.0497016915865118 -0.0657191751215462, 0.055662101962476 -0.0681941906143026, 0.0558540517148751 -0.0682971475670465, 0.059062598380737 -0.1130225404007824, 0.0310577704031217 -0.159562644667976, 0.0029888332446998 -0.1621099081819906, 0.01811277830807 -0.0597663323509466, 0.0371961452164456 -0.0625863998578987))
11:110780000-114760000	246	0.06119241754905622	-0.14746039005541037	-1.0606468006293293	0.0002599948001039979	1	1.623336492906086	POLYGON ((0.0958427326839919 -0.1590462456399741, 0.0570686317218325 -0.1757511505217505, 0.0310577704031217 -0.159562644667976, 0.059062598380737 -0.1130225404007824, 0.0958286549143011 -0.1589484344989438, 0.0958427326839919 -0.1590462456399741))
11:110780000-114760000	247	0.09219945505739952	-0.12263765080653569	-0.8424944014607215	3.999920001599968e-05	1	2.155083351245451	POLYGON ((0.0558853366985309 -0.0683139280345573, 0.056674285699297 -0.0677450347184319, 0.06237202599134 -0.0644520732616921, 0.0683719159714172 -0.0617485274754858, 0.0746131771902124 -0.059661784082084, 0.0810325861253088 -0.0582129816403589, 0.0875651146308743 -0.0574167964137198, 0.0941445886680516 -0.0572812937006311, 0.100704358643161 -0.0578078461337255, 0.1071779745632391 -0.0589911197751354, 0.1134998591696368 -0.0608191281488952, 0.1196059722308818 -0.0632733536630721, 0.1364158570729366 -0.0710339171629595, 0.0958286549143011 -0.1589484344989438, 0.059062598380737 -0.1130225404007824, 0.0558540517148751 -0.0682971475670465, 0.0558853366985309 -0.0683139280345573))
11:110780000-114760000	248	0.125819224741509	-0.13815877780631047	-0.6181169382312568	3.999920001599968e-05	1	2.792650368341926	POLYGON ((0.1532257419149913 -0.0787944806628469, 0.1580999873642447 -0.0812976370912984, 0.16274753202729 -0.0842001169637288, 0.167135737207162 -0.087481536794261, 0.1794507822296348 -0.0975218369571111, 0.1237938817847314 -0.1657884448944283, 0.1013429552380134 -0.1636637688061626, 0.0958427326839919 -0.1590462456399741, 0.0958286549143011 -0.1589484344989438, 0.1364158570729366 -0.0710339171629595, 0.1532257419149913 -0.0787944806628469))
11:110780000-114760000	249	0.15044931478645457	-0.1582393781320107	-0.9203971751881534	0.00023999520009599807	1	2.365675067920373	POLYGON ((0.1917658272521076 -0.1075621371199612, 0.1965954839628911 -0.1119169426470589, 0.2009686706355294 -0.1167299618085743, 0.2048421284530309 -0.1219535850395217, 0.2081775418310412 -0.1275361411494632, 0.2109419174290716 -0.1334224084451159, 0.2131079105149981 -0.1395541609739265, 0.2146540954544895 -0.1458707444852676, 0.2155651776497297 -0.152309676411944, 0.2158321448309716 -0.1588072639370949, 0.215452356204373 -0.1652992340326794, 0.2144295685742788 -0.171721369237312, 0.2127738991815534 -0.178010142884443, 0.2105017256255586 -0.1841033474973125, 0.207635523859733 -0.1899407101347058, 0.2042036458632924 -0.1954644886006114, 0.2002400391882849 -0.2006200426201802, 0.1853154525513787 -0.218154123055773, 0.1237938817847314 -0.1657884448944283, 0.1794507822296348 -0.0975218369571111, 0.1917658272521076 -0.1075621371199612))
11:110780000-114760000	250	0.12060014151264226	-0.1933075390031962	-0.6002733148547004	1.999960000799984e-05	1	2.742890435923013	POLYGON ((0.1703908659144726 -0.2356882034913657, 0.1659449775525292 -0.2404146807487276, 0.1610525016698281 -0.2446772140715781, 0.1557616227756904 -0.2484338230635801, 0.1501244491297176 -0.251647510023502, 0.1468398745390747 -0.253109797724852, 0.1077758547646002 -0.2555072513691777, 0.0988520591080627 -0.2528806092142435, 0.1013429552380134 -0.1636637688061626, 0.1237938817847314 -0.1657884448944283, 0.1853154525513787 -0.218154123055773, 0.1703908659144726 -0.2356882034913657))
11:110780000-114760000	251	0.08046177408494738	-0.19218689290509552	-0.050368677214610774	0.00017999640007199856	1	2.196671488726063	POLYGON ((0.0566773730674391 -0.2514426885648114, 0.0570686317218325 -0.1757511505217505, 0.0958427326839919 -0.1590462456399741, 0.1013429552380134 -0.1636637688061626, 0.0988520591080627 -0.2528806092142435, 0.0649325705971821 -0.2540975905225726, 0.0566773730674391 -0.2514426885648114))
11:110780000-114760000	252	0.03350682733142099	-0.19194417714374518	-0.156948181199075	0.002359952800943981	1	1.5897823270694127	POLYGON ((0.0297184450452282 -0.2532076139470568, 0.002305138102468 -0.1625380838365925, 0.0029888332446998 -0.1621099081819906, 0.0310577704031217 -0.159562644667976, 0.0570686317218325 -0.1757511505217505, 0.0566773730674391 -0.2514426885648114, 0.0297184450452282 -0.2532076139470568))
11:110780000-114760000	253	-0.007377775445749807	-0.20430535474991496	-3.7506204405055246	0.005619887602247955	2	-0.521737359453114	POLYGON ((0.0251330596339168 -0.2552593807354012, 0.0161407739877565 -0.2560882885183298, 0.0065645463777098 -0.2532217699897622, -0.0536304168050952 -0.1777162138705969, -0.0313237049327828 -0.163819925808949, 0.002305138102468 -0.1625380838365925, 0.0297184450452282 -0.2532076139470568, 0.0251330596339168 -0.2552593807354012))
11:110780000-114760000	254	-0.03801555619181029	-0.22873057825401474	-3.7506204405055246	0.010499790004199917	2	-0.49370886776929845	POLYGON ((-0.0905494437347967 -0.1898020845952733, -0.0869823696850481 -0.1854005870788912, -0.085142825704997 -0.1834948955143616, -0.0851542343190151 -0.1834890559000932, -0.0536304168050952 -0.1777162138705969, 0.0065645463777098 -0.2532217699897622, -0.0323435490337036 -0.2573040186378744, -0.1022070501145104 -0.2055339900715275, -0.0905494437347967 -0.1898020845952733))
11:110780000-114760000	255	-0.06133076895123769	-0.2601943892065231	-3.7506204405055246	0.09291814163716726	2	-0.26408151059867224	POLYGON ((-0.117503272630456 -0.2267296795958598, -0.1138646564942241 -0.2212658955477816, -0.1022070501145104 -0.2055339900715275, -0.0323435490337036 -0.2573040186378744, -0.0542550107973143 -0.2818303693073851, -0.061007374078607 -0.282960189097648, -0.1084911613763426 -0.261888014744016, -0.1200433398126753 -0.2315256235617371, -0.117503272630456 -0.2267296795958598))
11:110780000-114760000	256	-0.053902192416628324	-0.30459124599454196	-1.273609836825289	0.27865442691146175	1	0.1781755075745581	POLYGON ((-0.0715582534386999 -0.3216723506502067, -0.061007374078607 -0.282960189097648, -0.0542550107973143 -0.2818303693073851, -0.0265799206168862 -0.3152694147348856, -0.0296817828257146 -0.3413484289402792, -0.0715582534386999 -0.3216723506502067))
11:110780000-114760000	257	-0.07343682030818605	-0.34616666863601214	-3.7506204405055246	0.13377732445351093	2	-0.23081823869566828	POLYGON ((-0.0172832451445 -0.3796631304678845, -0.0208536600630177 -0.3850285808065265, -0.0249349448958087 -0.3900164695523224, -0.0294874480581653 -0.3945783370409218, -0.0344669398596423 -0.3986698626030845, -0.0398250422161175 -0.4022512951606432, -0.0455096986654316 -0.4052878394267586, -0.051465680120185 -0.407749993958351, -0.0576351214440675 -0.4096138377763728, -0.0639580836386327 -0.4108612627692709, -0.0642313570796516 -0.4108876265969589, -0.0968701321768449 -0.3600665155666263, -0.0809420381687491 -0.3225818241093094, -0.0715582534386999 -0.3216723506502067, -0.0296817828257146 -0.3413484289402792, -0.0144945255921943 -0.3744165085715587, -0.0172832451445 -0.3796631304678845))
11:110780000-114760000	258	-0.12101105437863435	-0.33895993224769916	-3.7506204405055246	0.08889822203555929	2	-0.24211160961697575	POLYGON ((-0.1464691074749775 -0.3223343015487737, -0.1202991911608163 -0.3090574196285858, -0.1059155188869068 -0.3565966751156571, -0.1511281842858765 -0.3587603052353262, -0.1557987555122575 -0.3516700614056775, -0.1464691074749775 -0.3223343015487737))
11:110780000-114760000	259	-0.14484989297120907	-0.2919714589943608	-0.8177414668900245	0.20535589288214234	1	0.3353020702585132	POLYGON ((-0.1903568321610999 -0.2449818966865965, -0.1889435156941355 -0.2436911380127637, -0.1840647823180713 -0.239651009718469, -0.1788180027391626 -0.2361019281415777, -0.1732524199192878 -0.2330772027219408, -0.1674202689063482 -0.230605221623439, -0.1613762865890734 -0.2287091853005926, -0.1551771979711288 -0.2274068887537369, -0.1488811837860298 -0.2267105545163798, -0.1425473344494955 -0.2266267179422156, -0.1362350954740986 -0.2271561658684202, -0.1300037095512001 -0.2282939292308934, -0.1239116605364372 -0.230029329700759, -0.1200537857019934 -0.2315453466226837, -0.1200433398126753 -0.2315256235617371, -0.1084911613763426 -0.261888014744016, -0.1119960081578931 -0.3007258180386071, -0.1202991911608163 -0.3090574196285858, -0.1464691074749775 -0.3223343015487737, -0.1914888661383467 -0.2730399078347513, -0.193249110716932 -0.2673999658037523, -0.190506135805778 -0.2447861451176836, -0.1903568321610999 -0.2449818966865965))
11:110780000-114760000	260	-0.17685393820127157	-0.32120022689173544	-3.7506204405055246	0.07577848443031139	2	-0.22311308329963936	POLYGON ((-0.1914888661383467 -0.2730399078347513, -0.1464691074749775 -0.3223343015487737, -0.1557987555122575 -0.3516700614056775, -0.1946290949811981 -0.348724180745329, -0.201181180683144 -0.3405613687116746, -0.1914888661383467 -0.2730399078347513))
11:110780000-114760000	261	-0.21907999826869604	-0.31513892059229104	-0.8848304997854214	0.08809823803523929	1	0.49105185284552616	POLYGON ((-0.2517529645607564 -0.3161881723421098, -0.2504655665332021 -0.3110401033330543, -0.193249110716932 -0.2673999658037523, -0.1914888661383467 -0.2730399078347513, -0.201181180683144 -0.3405613687116746, -0.2423006714496103 -0.3348332538182837, -0.2517529645607564 -0.3161881723421098))
