Region	KKindex	KKx	KKy	Signal	LMpval	LMq	LMI	geometry
11:110780000-114760000	101	-0.16138429942779978	0.42531625140163626	-3.5471913499528234	0.12175756484870302	3	0.20850631555015248	POLYGON ((-0.1546094648903729 0.4588572210040913, -0.1524577402344227 0.4573580328965452, -0.1371622375134748 0.4151630542375217, -0.165227704606399 0.4008307340949071, -0.1864314460400728 0.4342880008361374, -0.1546094648903729 0.4588572210040913))
11:110780000-114760000	102	-0.1250726284029534	0.43847907979055234	-3.5471913499528234	0.04887902241955161	3	0.28895229058290106	POLYGON ((-0.0987546752179402 0.4579451314343689, -0.0971227329318065 0.4155146677259127, -0.1125281460791742 0.4060602322211074, -0.1371622375134748 0.4151630542375217, -0.1524577402344227 0.4573580328965452, -0.0987546752179402 0.4579451314343689))
11:110780000-114760000	103	-0.12549190530161541	0.47683116738426834	-3.5471913499528234	0.24373512529749405	3	0.15013330230154076	POLYGON ((-0.0662856103365937 0.5067050728598446, -0.0987546752179402 0.4579451314343689, -0.1524577402344227 0.4573580328965452, -0.1546094648903729 0.4588572210040913, -0.1620662929413486 0.4882742987973196, -0.16160126636845 0.489269079523718, -0.071191205593901 0.5207800275419872, -0.0662856103365937 0.5067050728598446))
11:110780000-114760000	104	-0.14104541361476924	0.5214567251756245	-1.0836039115037537	0.07123857522849543	4	-0.5798218885226337	POLYGON ((-0.096795018384625 0.5700739321359887, -0.0921886924166211 0.5654425306635006, -0.0880647251870213 0.5603768606375259, -0.0844638323145023 0.5549269350377113, -0.081421565143905 0.5491465605701203, -0.0789679597504778 0.5430928064376652, -0.071191205593901 0.5207800275419872, -0.16160126636845 0.489269079523718, -0.169365334839368 0.5224573631827217, -0.1127818092295144 0.5846247847574636, -0.096795018384625 0.5700739321359887))
11:110780000-114760000	105	-0.17301899530454792	0.5505584304185743	-3.5471913499528234	0.4246115077698446	2	-0.05235686747990412	POLYGON ((-0.2023151129693956 0.6093257486304393, -0.1998922643769299 0.6105547444721411, -0.1939786300613383 0.6128675308896355, -0.1878694505583039 0.6145989977911941, -0.1816217221210964 0.6157329912684235, -0.1752937336103056 0.6162589316060932, -0.1689445226815888 0.6161719119867369, -0.1626333249874552 0.6154727442693385, -0.1564190215318159 0.6141679514150059, -0.1503595893332667 0.612269706630297, -0.1445115605222008 0.609795719795968, -0.1389294949181619 0.6067690722407191, -0.1336654710080857 0.6032180014014319, -0.1287686000744037 0.5991756373789385, -0.1127818092295144 0.5846247847574636, -0.169365334839368 0.5224573631827217, -0.1972687276433675 0.5367468412010361, -0.205560763497564 0.6105341278530014, -0.2053933654282483 0.6113626972157578, -0.2023151129693956 0.6093257486304393))
11:110780000-114760000	106	-0.19430243047450343	0.5089977764181574	-3.5471913499528234	0.12885742285154297	3	0.2039129391879023	POLYGON ((-0.1972687276433675 0.5367468412010361, -0.169365334839368 0.5224573631827217, -0.16160126636845 0.489269079523718, -0.1620662929413486 0.4882742987973196, -0.1953515175146591 0.4844565811591744, -0.2252807859896306 0.5135479769553802, -0.1972687276433675 0.5367468412010361))
11:110780000-114760000	107	-0.2239791245116512	0.5448316550119531	-0.39641906318248654	0.0373792524149517	4	-0.726407967610341	POLYGON ((-0.205560763497564 0.6105341278530014, -0.1972687276433675 0.5367468412010361, -0.2252807859896306 0.5135479769553802, -0.2288209778760605 0.5133128347992536, -0.2496805364329746 0.5299464032879778, -0.251569284265491 0.5410056953717737, -0.205560763497564 0.6105341278530014))
11:110780000-114760000	108	-0.2588339067203252	0.5678958449250842	-1.5360391229402737	0.09117817643647128	4	-0.3130701700052521	POLYGON ((-0.301805857377001 0.6176276521190153, -0.2968728089487072 0.6215127471846371, -0.2913223144469598 0.6250468173930904, -0.2854463319266416 0.6280083154722932, -0.2793037304441802 0.6303675713888627, -0.2729560502019215 0.632100948726387, -0.2664668860021086 0.633191081488977, -0.2599012501166679 0.6336270480840492, -0.2533249209559478 0.6334044807412782, -0.2468037840618315 0.6325256092714939, -0.2404031720275429 0.6309992387271225, -0.2341872099572177 0.6288406611879813, -0.228218173022813 0.6260715025562091, -0.2225558625547264 0.6227195058952321, -0.2053933654282483 0.6113626972157578, -0.205560763497564 0.6105341278530014, -0.251569284265491 0.5410056953717737, -0.2896256081312926 0.5645067654923998, -0.3033197518771943 0.6183350503166487, -0.301805857377001 0.6176276521190153))
11:110780000-114760000	109	-0.27886539429887436	0.5354579697606685	-3.5471913499528234	0.035819283614327714	3	0.30729619254467055	POLYGON ((-0.2896256081312926 0.5645067654923998, -0.251569284265491 0.5410056953717737, -0.2496805364329746 0.5299464032879778, -0.279896771967379 0.5117584701823259, -0.3038566480994506 0.5300292817361927, -0.3041994291083291 0.5313132873840607, -0.2896256081312926 0.5645067654923998))
11:110780000-114760000	110	-0.2584711964502438	0.5015763911255475	-1.27640628376876	0.005359892802143957	4	-0.499689464987024	POLYGON ((-0.2288209778760605 0.5133128347992536, -0.246217044976014 0.4777019303803567, -0.277510535324976 0.4734652330973538, -0.2822367899857188 0.4764433987066852, -0.279896771967379 0.5117584701823259, -0.2496805364329746 0.5299464032879778, -0.2288209778760605 0.5133128347992536))
11:110780000-114760000	111	-0.21985304278412265	0.48271127092108373	-3.5471913499528234	0.09087818243635128	3	0.21631855211122641	POLYGON ((-0.2252807859896306 0.5135479769553802, -0.1953515175146591 0.4844565811591744, -0.2193768770246974 0.4503931792107885, -0.246217044976014 0.4777019303803567, -0.2288209778760605 0.5133128347992536, -0.2252807859896306 0.5135479769553802))
11:110780000-114760000	112	-0.18877316636481237	0.4607902306904888	-3.5471913499528234	0.04251914961700766	3	0.27330477528368663	POLYGON ((-0.1620662929413486 0.4882742987973196, -0.1546094648903729 0.4588572210040913, -0.1864314460400728 0.4342880008361374, -0.2062831960071588 0.434377013125507, -0.2189261974260722 0.4473646919287285, -0.2193768770246974 0.4503931792107885, -0.1953515175146591 0.4844565811591744, -0.1620662929413486 0.4882742987973196))
11:110780000-114760000	113	-0.18901073152919626	0.4078078360387316	-3.5471913499528234	0.04131917361652767	3	0.2826921992226901	POLYGON ((-0.2164212891584071 0.3885937055155944, -0.2062831960071588 0.434377013125507, -0.1864314460400728 0.4342880008361374, -0.165227704606399 0.4008307340949071, -0.1714444143871903 0.3851788669385927, -0.2096377178368625 0.3832911916110489, -0.2164212891584071 0.3885937055155944))
11:110780000-114760000	114	-0.18669373133811373	0.3609280097785075	-3.5471913499528234	0.023319533609327814	3	0.3198426972655827	POLYGON ((-0.2096377178368625 0.3832911916110489, -0.1714444143871903 0.3851788669385927, -0.1547157124639758 0.3597562331952813, -0.1615498728775769 0.3144119605075056, -0.1763351004440713 0.2970204075489767, -0.2037421595843148 0.3143992807282852, -0.2096377178368625 0.3832911916110489))
11:110780000-114760000	115	-0.22844837302990817	0.35735477571874763	-1.3146604835108442	0.017919641607167858	4	-0.3994321826265182	POLYGON ((-0.2296914228960381 0.3875561011678569, -0.2164212891584071 0.3885937055155944, -0.2096377178368625 0.3832911916110489, -0.2037421595843148 0.3143992807282852, -0.236296397620378 0.3186067870574595, -0.2632892910533568 0.3450450749181609, -0.2296914228960381 0.3875561011678569))
11:110780000-114760000	116	-0.25936275000486336	0.3817874289242821	-3.5471913499528234	0.015179696406071879	3	0.3247779111635831	POLYGON ((-0.2632892910533568 0.3450450749181609, -0.2766696717928353 0.3479342734130057, -0.2964081192506843 0.3730678751925355, -0.2958769192779677 0.3910511912470002, -0.2822205809544305 0.4100232806437686, -0.2699022904298976 0.4169929724240237, -0.2296914228960381 0.3875561011678569, -0.2632892910533568 0.3450450749181609))
11:110780000-114760000	117	-0.23315772106419744	0.4175835887227976	-3.5471913499528234	0.03005939881202376	3	0.29799609447392406	POLYGON ((-0.2296914228960381 0.3875561011678569, -0.2699022904298976 0.4169929724240237, -0.2685034768271294 0.4202298599046305, -0.2189261974260722 0.4473646919287285, -0.2062831960071588 0.434377013125507, -0.2164212891584071 0.3885937055155944, -0.2296914228960381 0.3875561011678569))
11:110780000-114760000	118	-0.25168188834623184	0.45142856761184125	-3.5471913499528234	0.0377992440151197	3	0.2785802533823019	POLYGON ((-0.2685034768271294 0.4202298599046305, -0.277510535324976 0.4734652330973538, -0.246217044976014 0.4777019303803567, -0.2193768770246974 0.4503931792107885, -0.2189261974260722 0.4473646919287285, -0.2685034768271294 0.4202298599046305))
11:110780000-114760000	119	-0.29465219690082967	0.44415828735249885	-3.5471913499528234	0.021719565608687826	3	0.30427627323250883	POLYGON ((-0.2822367899857188 0.4764433987066852, -0.277510535324976 0.4734652330973538, -0.2685034768271294 0.4202298599046305, -0.2699022904298976 0.4169929724240237, -0.2822205809544305 0.4100232806437686, -0.3230334710226301 0.4511750508460611, -0.2998676102063362 0.4741564014569115, -0.2822367899857188 0.4764433987066852))
11:110780000-114760000	120	-0.3298230603397991	0.47961152685145875	-3.5471913499528234	0.018099638007239856	3	0.3308626059740197	POLYGON ((-0.3240748612782375 0.5007606899008084, -0.2998676102063362 0.4741564014569115, -0.3230334710226301 0.4511750508460611, -0.3231746875163495 0.4511413538425237, -0.3485391956514088 0.4672222518692804, -0.3320094122626701 0.5010572362145527, -0.3240748612782375 0.5007606899008084))
11:110780000-114760000	121	-0.32822836963989616	0.5222799198691168	-3.5471913499528234	0.049539009219815605	3	0.2899583201999393	POLYGON ((-0.3041994291083291 0.5313132873840607, -0.3038566480994506 0.5300292817361927, -0.3240748612782375 0.5007606899008084, -0.3320094122626701 0.5010572362145527, -0.3478744576187007 0.5117578951410343, -0.3499906772095313 0.5462344808071857, -0.3041994291083291 0.5313132873840607))
11:110780000-114760000	122	-0.36865992510112205	0.5197981761551851	-3.5471913499528234	0.01481970360592788	3	0.38380397172011654	POLYGON ((-0.3718339974148503 0.547606823263135, -0.3501200952291995 0.5464321803584576, -0.3499906772095313 0.5462344808071857, -0.3478744576187007 0.5117578951410343, -0.3734550895967004 0.4961795129844777, -0.3901134738814581 0.5157950454428769, -0.3718339974148503 0.547606823263135))
11:110780000-114760000	123	-0.397538556308257	0.4952731556243119	-3.5471913499528234	0.0015399692006159878	3	0.4676115880432165	POLYGON ((-0.3901134738814581 0.5157950454428769, -0.3734550895967004 0.4961795129844777, -0.3768166858285634 0.4681675419767704, -0.398013809587433 0.4488621333113388, -0.4303418424656779 0.488008423724614, -0.4353252877716618 0.5158837613695882, -0.3901134738814581 0.5157950454428769))
11:110780000-114760000	124	-0.3974579621508088	0.5363459165395349	-3.5471913499528234	0.0019199616007679846	3	0.6193778947498338	POLYGON ((-0.4619091832050406 0.5492985377132358, -0.460329117580464 0.5555539384468265, -0.4581434807756419 0.5616243286709542, -0.4553733247125638 0.5674512387528045, -0.4520453313674891 0.5729785442456207, -0.4481915557717602 0.5781530064759921, -0.4323018419207113 0.5974354364776395, -0.3718339974148503 0.547606823263135, -0.3901134738814581 0.5157950454428769, -0.4353252877716618 0.5158837613695882, -0.4619286484345695 0.5491690740807368, -0.4619091832050406 0.5492985377132358))
11:110780000-114760000	125	-0.365678534448711	0.5749107765428298	-3.5471913499528234	0.010299794004119917	3	0.49651731624703926	POLYGON ((-0.4164121280696624 0.6167178664792871, -0.4119178138846841 0.6216404173278055, -0.4069481280290943 0.6260825552529826, -0.4015541622996598 0.6299986120144754, -0.395791370382755 0.6333483278489909, -0.3897189977522356 0.6360972653684092, -0.3833994725851224 0.6382171635998743, -0.3768977639569029 0.6396862285280794, -0.3702807139146444 0.6404893571527683, -0.363616350294669 0.6406182927579911, -0.3569731873494958 0.640071709796836, -0.3504195213740914 0.6388552275189657, -0.3440227285728722 0.6369813522008568, -0.337848572385874 0.6344693485726554, -0.314156002031895 0.62339851004093, -0.3501200952291995 0.5464321803584576, -0.3718339974148503 0.547606823263135, -0.4323018419207113 0.5974354364776395, -0.4164121280696624 0.6167178664792871))
11:110780000-114760000	126	-0.3182933937407531	0.5527690994793791	-3.5471913499528234	0.07013859722805543	3	0.2950481801810118	POLYGON ((-0.3033197518771943 0.6183350503166487, -0.2896256081312926 0.5645067654923998, -0.3041994291083291 0.5313132873840607, -0.3499906772095313 0.5462344808071857, -0.3501200952291995 0.5464321803584576, -0.314156002031895 0.62339851004093, -0.3033197518771943 0.6183350503166487))
11:110780000-114760000	127	-0.3024784845779831	0.5044923656048349	-3.5471913499528234	0.012679746405071898	3	0.34985278829992	POLYGON ((-0.3038566480994506 0.5300292817361927, -0.279896771967379 0.5117584701823259, -0.2822367899857188 0.4764433987066852, -0.2998676102063362 0.4741564014569115, -0.3240748612782375 0.5007606899008084, -0.3038566480994506 0.5300292817361927))
11:110780000-114760000	128	-0.3502698924290446	0.4896006464553626	-3.5471913499528234	0.00625987480250395	3	0.3982508596160837	POLYGON ((-0.3320094122626701 0.5010572362145527, -0.3485391956514088 0.4672222518692804, -0.3768166858285634 0.4681675419767704, -0.3734550895967004 0.4961795129844777, -0.3478744576187007 0.5117578951410343, -0.3320094122626701 0.5010572362145527))
11:110780000-114760000	129	-0.35176053620898823	0.44500939926997174	-3.5471913499528234	0.005339893202135957	3	0.37589139044024805	POLYGON ((-0.3485391956514088 0.4672222518692804, -0.3231746875163495 0.4511413538425237, -0.3470946116767754 0.4130062608931094, -0.3532298308053775 0.4111082982397954, -0.3995774192124901 0.4365851347241143, -0.3996292750943226 0.4366517945304145, -0.398013809587433 0.4488621333113388, -0.3768166858285634 0.4681675419767704, -0.3485391956514088 0.4672222518692804))
11:110780000-114760000	130	-0.3162516262485313	0.4227367268419747	-1.2735878530001583	0.009419811603767925	4	-0.419935411886246	POLYGON ((-0.3470946116767754 0.4130062608931094, -0.3231746875163495 0.4511413538425237, -0.3230334710226301 0.4511750508460611, -0.2822205809544305 0.4100232806437686, -0.2958769192779677 0.3910511912470002, -0.3470946116767754 0.4130062608931094))
11:110780000-114760000	131	-0.33287422322346466	0.38395884672341357	-3.5471913499528234	0.01787964240715186	3	0.3144631491484569	POLYGON ((-0.2958769192779677 0.3910511912470002, -0.2964081192506843 0.3730678751925355, -0.3459092480664693 0.351844351901265, -0.3619213328980259 0.3570012937355791, -0.3532298308053775 0.4111082982397954, -0.3470946116767754 0.4130062608931094, -0.2958769192779677 0.3910511912470002))
11:110780000-114760000	132	-0.38106428231640893	0.39169987772834636	-3.5471913499528234	0.03165936681266375	3	0.2852257753673018	POLYGON ((-0.3619213328980259 0.3570012937355791, -0.37091481850101 0.3536996400228077, -0.4004742988589461 0.3800509239568631, -0.3995774192124901 0.4365851347241143, -0.3532298308053775 0.4111082982397954, -0.3619213328980259 0.3570012937355791))
11:110780000-114760000	133	-0.40982658617901985	0.3594358423893672	-3.5471913499528234	0.08027839443211136	3	0.2351029574599219	POLYGON ((-0.4176089241662095 0.3370788480265388, -0.4328497812793732 0.3705192081969674, -0.4004742988589461 0.3800509239568631, -0.37091481850101 0.3536996400228077, -0.374238835731384 0.349209285638748, -0.4176089241662095 0.3370788480265388))
11:110780000-114760000	134	-0.39935692646427506	0.3220035516322727	-1.2208799643606687	0.20303593928121438	4	-0.1772629978348433	POLYGON ((-0.4256387782427661 0.3062699264579397, -0.429533948397361 0.316978432324282, -0.4176089241662095 0.3370788480265388, -0.374238835731384 0.349209285638748, -0.3791284984138779 0.2916098066892056, -0.381556793630616 0.2904895263078982, -0.4256387782427661 0.3062699264579397))
11:110780000-114760000	135	-0.35406616018347964	0.3181587847388299	-3.5471913499528234	0.40619187616247676	2	-0.03858761973307725	POLYGON ((-0.3617991140209419 0.2873751488797459, -0.3791284984138779 0.2916098066892056, -0.374238835731384 0.349209285638748, -0.37091481850101 0.3536996400228077, -0.3619213328980259 0.3570012937355791, -0.3459092480664693 0.351844351901265, -0.3241971477658637 0.3100414972871011, -0.3617991140209419 0.2873751488797459))
11:110780000-114760000	136	-0.3136604562349538	0.33914521509016093	-3.5471913499528234	0.3584928301433971	3	0.06046577858446312	POLYGON ((-0.3023180327357889 0.3138519506275787, -0.3137109044769174 0.3069814920802628, -0.3241971477658637 0.3100414972871011, -0.3459092480664693 0.351844351901265, -0.2964081192506843 0.3730678751925355, -0.2766696717928353 0.3479342734130057, -0.3023180327357889 0.3138519506275787))
11:110780000-114760000	137	-0.2748731332521931	0.30995614643025904	-1.0956349350145473	0.07295854082918342	4	-0.3459368267950989	POLYGON ((-0.236296397620378 0.3186067870574595, -0.2607290113133102 0.2898171364232912, -0.3023180327357889 0.3138519506275787, -0.2766696717928353 0.3479342734130057, -0.2632892910533568 0.3450450749181609, -0.236296397620378 0.3186067870574595))
11:110780000-114760000	138	-0.30262735041750827	0.27326953024484285	-3.5471913499528234	0.45695086098278037	3	0.01949104928714802	POLYGON ((-0.2985620907492386 0.2432409193356218, -0.3209479406491136 0.2586467118610119, -0.3115899584295461 0.299018250948914, -0.2746283396107085 0.2647392684219466, -0.2886826728127618 0.2448726477171814, -0.2985620907492386 0.2432409193356218))
11:110780000-114760000	139	-0.32806167983758494	0.23631141337007372	-0.7418136826136952	0.2918341633167337	4	-0.17216287792090232	POLYGON ((-0.330989411161874 0.1930520487144418, -0.3608502009062047 0.2214696482825042, -0.3433152222551446 0.2571538446269218, -0.3209479406491136 0.2586467118610119, -0.2985620907492386 0.2432409193356218, -0.330989411161874 0.1930520487144418))
11:110780000-114760000	140	-0.2927555352261853	0.21349990855479004	-3.5471913499528234	0.17717645647087057	3	0.15634142808347606	POLYGON ((-0.330989411161874 0.1930520487144418, -0.2985620907492386 0.2432409193356218, -0.2886826728127618 0.2448726477171814, -0.26490872772703 0.2143860348497225, -0.274534729876731 0.1849611774624115, -0.2892193799977105 0.1753618430552314, -0.3255825382930224 0.1758235908434548, -0.330989411161874 0.1930520487144418))
11:110780000-114760000	141	-0.25726322085363595	0.24117737920483973	-0.27987755194075453	0.125817483650327	4	-0.42419198359162824	POLYGON ((-0.2886826728127618 0.2448726477171814, -0.2746283396107085 0.2647392684219466, -0.2663990421674113 0.269267785948191, -0.230417001701067 0.251536687020216, -0.2343782884248798 0.2243119500306496, -0.26490872772703 0.2143860348497225, -0.2886826728127618 0.2448726477171814))
11:110780000-114760000	142	-0.23855774404345972	0.2791367423700926	-3.5471913499528234	0.15717685646287075	3	0.16664370110173293	POLYGON ((-0.2037421595843148 0.3143992807282852, -0.1763351004440713 0.2970204075489767, -0.1752435492942932 0.2892977546984714, -0.230417001701067 0.251536687020216, -0.2663990421674113 0.269267785948191, -0.2607290113133102 0.2898171364232912, -0.236296397620378 0.3186067870574595, -0.2037421595843148 0.3143992807282852))
11:110780000-114760000	143	-0.2852401201696258	0.2920174664250375	-3.5471913499528234	0.24311513769724605	3	0.1256226397845073	POLYGON ((-0.2607290113133102 0.2898171364232912, -0.2663990421674113 0.269267785948191, -0.2746283396107085 0.2647392684219466, -0.3115899584295461 0.299018250948914, -0.3137109044769174 0.3069814920802628, -0.3023180327357889 0.3138519506275787, -0.2607290113133102 0.2898171364232912))
11:110780000-114760000	144	-0.3309668247281056	0.27983852173493773	-3.5471913499528234	0.2760544789104218	3	0.09938175000021146	POLYGON ((-0.3137109044769174 0.3069814920802628, -0.3115899584295461 0.299018250948914, -0.3209479406491136 0.2586467118610119, -0.3433152222551446 0.2571538446269218, -0.3617991140209419 0.2873751488797459, -0.3241971477658637 0.3100414972871011, -0.3137109044769174 0.3069814920802628))
11:110780000-114760000	145	-0.369134645697063	0.2564943978075063	-3.5471913499528234	0.4032719345613088	3	0.04353286754241772	POLYGON ((-0.381556793630616 0.2904895263078982, -0.3791284984138779 0.2916098066892056, -0.3617991140209419 0.2873751488797459, -0.3433152222551446 0.2571538446269218, -0.3608502009062047 0.2214696482825042, -0.3789260132166096 0.2227667893054768, -0.4010347797200664 0.2475295286070235, -0.381556793630616 0.2904895263078982))
11:110780000-114760000	146	-0.41531276859670313	0.2774314761039003	-0.556113258188513	0.11481770364592708	4	-0.3615710450364653	POLYGON ((-0.4392125199269158 0.2464145308729798, -0.4481946857340295 0.268151968453824, -0.4256387782427661 0.3062699264579397, -0.381556793630616 0.2904895263078982, -0.4010347797200664 0.2475295286070235, -0.4392125199269158 0.2464145308729798))
11:110780000-114760000	147	-0.45588714370160616	0.30144094301404273	-3.5471913499528234	0.1500369992600148	3	0.16260081942221327	POLYGON ((-0.4936867735901763 0.3003793783135483, -0.4662290007771725 0.3304396677342505, -0.429533948397361 0.316978432324282, -0.4256387782427661 0.3062699264579397, -0.4481946857340295 0.268151968453824, -0.4872446212765311 0.2854752205546989, -0.4936867735901763 0.3003793783135483))
11:110780000-114760000	148	-0.43958816070726614	0.3458716372631052	-3.5471913499528234	0.02639947201055979	3	0.28951018413799373	POLYGON ((-0.4702349712095298 0.3596166580441162, -0.4564537641213096 0.3806222178239041, -0.4562624521400806 0.3806445115283555, -0.4328497812793732 0.3705192081969674, -0.4176089241662095 0.3370788480265388, -0.429533948397361 0.316978432324282, -0.4662290007771725 0.3304396677342505, -0.4702349712095298 0.3596166580441162))
11:110780000-114760000	149	-0.419505034071439	0.3923097160435126	-0.8521523508661187	0.009019819603607928	4	-0.5916355821672157	POLYGON ((-0.4080586939811943 0.4335102754553024, -0.3996292750943226 0.4366517945304145, -0.3995774192124901 0.4365851347241143, -0.4004742988589461 0.3800509239568631, -0.4328497812793732 0.3705192081969674, -0.4562624521400806 0.3806445115283555, -0.4080586939811943 0.4335102754553024))
11:110780000-114760000	150	-0.4480305805504183	0.41831971649906075	-3.5471913499528234	0.010239795204095918	3	0.3841503486130404	POLYGON ((-0.4745460335495517 0.4042089970239431, -0.4696059433514774 0.440406260488609, -0.4080586939811943 0.4335102754553024, -0.4562624521400806 0.3806445115283555, -0.4564537641213096 0.3806222178239041, -0.4745460335495517 0.4042089970239431))
11:110780000-114760000	151	-0.4436776138433351	0.45717031233524724	-3.5471913499528234	0.0016799664006719867	3	0.4676115880432165	POLYGON ((-0.4303418424656779 0.488008423724614, -0.398013809587433 0.4488621333113388, -0.3996292750943226 0.4366517945304145, -0.4080586939811943 0.4335102754553024, -0.4696059433514774 0.440406260488609, -0.4729210529087529 0.4458147002988928, -0.4710506375664578 0.4571093849156866, -0.4303418424656779 0.488008423724614))
11:110780000-114760000	152	-0.4636302979738101	0.4834575290671611	-3.5471913499528234	0.011479770404591909	3	0.4821787450666875	POLYGON ((-0.4941574487329928 0.5416797186273021, -0.4881729991244929 0.5444442990331064, -0.481941763888462 0.5465956356804212, -0.4755264003212009 0.5481120961107293, -0.4689914171951573 0.5489784317726746, -0.4624025261001748 0.5491859313516924, -0.4619310017867249 0.5491534218882912, -0.4619286484345695 0.5491690740807368, -0.4353252877716618 0.5158837613695882, -0.4303418424656779 0.488008423724614, -0.4710506375664578 0.4571093849156866, -0.5108136740828433 0.5329465001383515, -0.4941574487329928 0.5416797186273021))
11:110780000-114760000	153	-0.49694274867351107	0.46599109208926004	-3.5471913499528234	0.018179636407271854	3	0.46970609509549266	POLYGON ((-0.5600214216182386 0.4845062564196935, -0.5578505160269928 0.4907292037121187, -0.5550674237469142 0.4967035071402158, -0.5517001177627583 0.5023691187135124, -0.5477824430173015 0.5076690931171502, -0.543353776234311 0.5125501600717866, -0.5384586301413358 0.5169632597555501, -0.5331462060702948 0.5208640359065014, -0.5274698994326937 0.5242132816494011, -0.5108136740828433 0.5329465001383515, -0.4710506375664578 0.4571093849156866, -0.4729210529087529 0.4458147002988928, -0.519680653435327 0.4450952494434199, -0.5566922566098439 0.4737936576269247, -0.5610331672875172 0.4802871617319968, -0.5600214216182386 0.4845062564196935))
11:110780000-114760000	154	-0.49631065028435695	0.42490883060399287	-3.5471913499528234	0.002579948401031979	3	0.4589469486527801	POLYGON ((-0.4729210529087529 0.4458147002988928, -0.4696059433514774 0.440406260488609, -0.4745460335495517 0.4042089970239431, -0.5105559903502526 0.4031415256935159, -0.5122990486968675 0.4053035584081767, -0.519680653435327 0.4450952494434199, -0.4729210529087529 0.4458147002988928))
11:110780000-114760000	155	-0.5342554678438441	0.4178698323154051	-3.5471913499528234	0.012739745205095899	3	0.41616536302689916	POLYGON ((-0.5566922566098439 0.4737936576269247, -0.519680653435327 0.4450952494434199, -0.5122990486968675 0.4053035584081767, -0.5526669539677913 0.406301951616162, -0.5566922566098439 0.4737936576269247))
11:110780000-114760000	156	-0.4950462671520284	0.3822562734093524	-3.5471913499528234	0.010979780404391912	3	0.3456143117992407	POLYGON ((-0.5226613239531642 0.3615386408442868, -0.5105559903502526 0.4031415256935159, -0.4745460335495517 0.4042089970239431, -0.4564537641213096 0.3806222178239041, -0.4702349712095298 0.3596166580441162, -0.5222222608909799 0.3607909301022795, -0.5226613239531642 0.3615386408442868))
11:110780000-114760000	157	-0.4960431935120598	0.3381204199589238	-1.252533807905191	0.02989940201195976	4	-0.39143328319222476	POLYGON ((-0.5013191693115081 0.3032546118616378, -0.5257524355775669 0.3389370445669808, -0.5222222608909799 0.3607909301022795, -0.4702349712095298 0.3596166580441162, -0.4662290007771725 0.3304396677342505, -0.4936867735901763 0.3003793783135483, -0.5013191693115081 0.3032546118616378))
11:110780000-114760000	158	-0.5357336063638374	0.3109427206852957	-3.5471913499528234	0.007399852002959941	3	0.3891859237372376	POLYGON ((-0.559223129419789 0.2794310854858586, -0.5603351083242053 0.300942127634841, -0.5440435720598751 0.3296977013108759, -0.5257524355775669 0.3389370445669808, -0.5013191693115081 0.3032546118616378, -0.559223129419789 0.2794310854858586))
11:110780000-114760000	159	-0.5644026573231906	0.3271852373059078	-3.5471913499528234	0.00249995000099998	3	0.46112566527615223	POLYGON ((-0.578969266819548 0.3472111747286446, -0.5440435720598751 0.3296977013108759, -0.5603351083242053 0.300942127634841, -0.5974369340148521 0.3431691199820812, -0.578969266819548 0.3472111747286446))
11:110780000-114760000	160	-0.5740999662837453	0.37149108811750925	-3.5471913499528234	0.0060998780024399514	3	0.5025613797793116	POLYGON ((-0.6383196091559851 0.35743520820863, -0.6392831787860022 0.362954162527083, -0.6397733439181685 0.368535117762907, -0.6397865446423578 0.3741375412511792, -0.6388980018008713 0.3961917156628577, -0.5603753523565563 0.3930281087757481, -0.5486242717231914 0.3723885484698163, -0.578969266819548 0.3472111747286446, -0.5974369340148521 0.3431691199820812, -0.6367986222510523 0.350486000013814, -0.6383196091559851 0.35743520820863))
11:110780000-114760000	161	-0.5723228806007722	0.41559943694086626	-3.5471913499528234	0.009179816403671926	3	0.6193778947498341	POLYGON ((-0.6380094589593848 0.4182458900745362, -0.637435928347571 0.4246559983067462, -0.6362383699280335 0.4309793106304518, -0.6344282608129795 0.4371552259393701, -0.6320229486533318 0.4431245557447991, -0.6290454853830082 0.448830091423875, -0.6255244062947263 0.4542171524932705, -0.6214934565646113 0.4592341106538115, -0.6169912678465356 0.4638328845836938, -0.612060988035628 0.4679694007383209, -0.6067498677492126 0.4716040157405678, -0.6011088074882419 0.4747018963133839, -0.5951918698191252 0.4772333531135525, -0.5890557612510775 0.4791741252672238, -0.5827592887745592 0.4805056128803019, -0.5763627962692054 0.4812150552953618, -0.5699275861825803 0.4812956533867244, -0.5635153320222459 0.4807466347216439, -0.5610333499075193 0.4802864001857861, -0.5610331672875172 0.4802871617319968, -0.5566922566098439 0.4737936576269247, -0.5526669539677913 0.406301951616162, -0.5603753523565563 0.3930281087757481, -0.6388980018008713 0.3961917156628577, -0.6380094589593848 0.4182458900745362))
11:110780000-114760000	162	-0.5348498302677701	0.3938380522174038	-3.5471913499528234	0.005499890002199956	3	0.44007271970018563	POLYGON ((-0.5526669539677913 0.406301951616162, -0.5122990486968675 0.4053035584081767, -0.5105559903502526 0.4031415256935159, -0.5226613239531642 0.3615386408442868, -0.5486242717231914 0.3723885484698163, -0.5603753523565563 0.3930281087757481, -0.5526669539677913 0.406301951616162))
